id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
5227,User5227,36,Female,Mobile,Top,Shopping,Afternoon,1.0
3855,User3855,30,Female,Tablet,Side,Shopping,Morning,0.0
8253,User8253,46,Non-Binary,Mobile,Bottom,Entertainment,Night,1.0
1435,User1435,46,Female,Mobile,Bottom,Entertainment,Morning,0.0
4361,User4361,29,Male,Tablet,Side,Education,Afternoon,1.0
2207,User2207,19,Male,Mobile,Side,Entertainment,Evening,0.0
9419,User9419,64,Male,Mobile,Side,Social Media,Afternoon,1.0
9676,User9676,21,Male,Mobile,Top,News,Morning,1.0
3299,User3299,44,Non-Binary,Tablet,Side,News,Evening,1.0
4316,User4316,37,Non-Binary,Tablet,Bottom,Shopping,Night,0.0
6743,User6743,26,Female,Mobile,Side,Entertainment,Evening,1.0
4503,User4503,52,Female,Desktop,Side,Education,Morning,0.0
3058,User3058,32,Female,Desktop,Top,Shopping,Morning,0.0
5832,User5832,36,Male,Desktop,Side,Education,Morning,1.0
284,User284,32,Non-Binary,Tablet,Side,Shopping,Afternoon,1.0
3403,User3403,35,Female,Desktop,Top,Education,Night,1.0
5425,User5425,54,Non-Binary,Desktop,Side,Entertainment,Afternoon,1.0
4938,User4938,28,Male,Desktop,Side,Social Media,Evening,1.0
6743,User6743,52,Male,Desktop,Side,Entertainment,Morning,1.0
9736,User9736,46,Female,Desktop,Bottom,Education,Evening,1.0
9276,User9276,26,Non-Binary,Tablet,Side,Entertainment,Morning,0.0
310,User310,31,Female,Tablet,Bottom,Entertainment,Morning,0.0
9489,User9489,20,Male,Tablet,Top,Shopping,Morning,0.0
2137,User2137,40,Male,Tablet,Side,News,Night,1.0
3632,User3632,34,Female,Mobile,Bottom,Social Media,Night,0.0
1770,User1770,51,Female,Mobile,Top,News,Evening,0.0
6221,User6221,31,Male,Mobile,Side,Entertainment,Evening,0.0
5425,User5425,54,Non-Binary,Mobile,Side,Entertainment,Evening,1.0
6296,User6296,29,Non-Binary,Desktop,Bottom,Education,Evening,1.0
4260,User4260,21,Male,Desktop,Side,Shopping,Evening,0.0
2096,User2096,48,Non-Binary,Desktop,Top,News,Night,1.0
5425,User5425,29,Female,Mobile,Side,Entertainment,Afternoon,1.0
6258,User6258,53,Non-Binary,Tablet,Top,Entertainment,Night,1.0
4086,User4086,31,Female,Desktop,Side,Entertainment,Morning,1.0
5238,User5238,30,Non-Binary,Desktop,Top,Entertainment,Morning,0.0
6258,User6258,53,Non-Binary,Tablet,Top,Entertainment,Night,1.0
6723,User6723,22,Female,Desktop,Side,News,Morning,0.0
7923,User7923,42,Non-Binary,Desktop,Bottom,Education,Morning,0.0
4510,User4510,46,Female,Desktop,Top,Shopping,Afternoon,0.0
4333,User4333,40,Non-Binary,Desktop,Top,Entertainment,Morning,0.0
1225,User1225,27,Male,Tablet,Side,Entertainment,Evening,1.0
5429,User5429,58,Female,Tablet,Bottom,Social Media,Night,0.0
1399,User1399,52,Female,Mobile,Bottom,Education,Night,1.0
4539,User4539,42,Male,Mobile,Bottom,Entertainment,Evening,1.0
5766,User5766,53,Male,Desktop,Side,Social Media,Evening,1.0
7632,User7632,54,Male,Desktop,Side,Social Media,Evening,0.0
911,User911,32,Non-Binary,Desktop,Top,Entertainment,Night,1.0
8459,User8459,48,Non-Binary,Tablet,Bottom,Shopping,Morning,1.0
6462,User6462,36,Female,Tablet,Side,Education,Evening,1.0
1399,User1399,42,Non-Binary,Desktop,Bottom,Education,Morning,1.0
4707,User4707,21,Female,Desktop,Top,News,Evening,1.0
7828,User7828,29,Non-Binary,Tablet,Bottom,Education,Morning,1.0
5592,User5592,47,Male,Desktop,Top,Shopping,Evening,0.0
6581,User6581,33,Male,Mobile,Bottom,News,Night,1.0
6487,User6487,19,Male,Tablet,Side,Social Media,Morning,1.0
1738,User1738,22,Male,Desktop,Side,Shopping,Morning,0.0
1001,User1001,23,Non-Binary,Mobile,Top,News,Night,0.0
2964,User2964,41,Non-Binary,Mobile,Side,Entertainment,Night,1.0
9143,User9143,49,Non-Binary,Tablet,Side,News,Evening,0.0
2804,User2804,38,Female,Tablet,Bottom,Education,Evening,1.0
2129,User2129,47,Female,Tablet,Bottom,Social Media,Evening,1.0
4390,User4390,64,Female,Tablet,Bottom,Entertainment,Evening,0.0
4483,User4483,28,Non-Binary,Desktop,Top,News,Evening,1.0
1395,User1395,52,Non-Binary,Desktop,Side,Entertainment,Evening,0.0
8647,User8647,36,Female,Desktop,Top,Shopping,Morning,1.0
8127,User8127,42,Male,Tablet,Bottom,News,Night,1.0
3429,User3429,59,Non-Binary,Tablet,Side,Shopping,Evening,1.0
3508,User3508,37,Male,Tablet,Bottom,Entertainment,Night,0.0
8222,User8222,27,Female,Tablet,Side,News,Afternoon,1.0
5085,User5085,30,Female,Tablet,Top,News,Night,1.0
7110,User7110,44,Non-Binary,Desktop,Bottom,Social Media,Night,0.0
5647,User5647,46,Male,Tablet,Side,Social Media,Morning,1.0
7138,User7138,26,Male,Tablet,Top,Social Media,Morning,1.0
7138,User7138,26,Male,Tablet,Top,Social Media,Night,1.0
6248,User6248,48,Female,Mobile,Top,Social Media,Evening,1.0
5766,User5766,41,Male,Desktop,Side,Social Media,Evening,1.0
7629,User7629,52,Female,Mobile,Bottom,Education,Morning,0.0
4181,User4181,59,Female,Tablet,Bottom,Entertainment,Morning,0.0
8018,User8018,30,Male,Desktop,Side,Entertainment,Night,1.0
5740,User5740,46,Male,Mobile,Side,Shopping,Morning,0.0
2815,User2815,35,Female,Desktop,Top,News,Morning,0.0
1704,User1704,61,Female,Tablet,Bottom,Shopping,Evening,1.0
5066,User5066,46,Non-Binary,Mobile,Side,Entertainment,Morning,1.0
3714,User3714,42,Female,Desktop,Side,Social Media,Afternoon,0.0
3854,User3854,56,Male,Tablet,Bottom,Social Media,Afternoon,1.0
3467,User3467,37,Female,Tablet,Bottom,Entertainment,Morning,0.0
5804,User5804,27,Female,Desktop,Top,News,Night,0.0
6630,User6630,47,Female,Desktop,Bottom,Entertainment,Morning,0.0
7674,User7674,43,Female,Tablet,Bottom,News,Afternoon,1.0
6629,User6629,64,Male,Tablet,Side,Entertainment,Night,0.0
1704,User1704,61,Female,Tablet,Bottom,Shopping,Evening,1.0
5569,User5569,35,Female,Mobile,Bottom,Entertainment,Afternoon,1.0
9044,User9044,29,Male,Desktop,Bottom,Entertainment,Morning,0.0
2289,User2289,36,Female,Desktop,Bottom,Shopping,Morning,1.0
8932,User8932,27,Male,Tablet,Side,Education,Morning,0.0
5514,User5514,31,Female,Desktop,Bottom,News,Night,1.0
2555,User2555,55,Non-Binary,Tablet,Bottom,News,Evening,1.0
4763,User4763,48,Female,Mobile,Bottom,Education,Night,0.0
2400,User2400,39,Non-Binary,Tablet,Top,News,Evening,0.0
487,User487,29,Male,Mobile,Side,Education,Afternoon,1.0
5596,User5596,43,Female,Tablet,Top,Social Media,Afternoon,1.0
2581,User2581,26,Female,Mobile,Bottom,Entertainment,Evening,1.0
9431,User9431,20,Male,Mobile,Top,Entertainment,Afternoon,1.0
4091,User4091,35,Male,Tablet,Top,News,Afternoon,0.0
6980,User6980,62,Non-Binary,Desktop,Bottom,Social Media,Night,1.0
9990,User9990,49,Male,Desktop,Side,News,Night,1.0
7450,User7450,43,Non-Binary,Desktop,Side,News,Night,1.0
2336,User2336,47,Female,Tablet,Side,Shopping,Morning,1.0
9290,User9290,61,Female,Desktop,Bottom,Entertainment,Afternoon,1.0
8874,User8874,54,Male,Mobile,Bottom,Education,Night,0.0
9660,User9660,48,Male,Desktop,Top,Social Media,Night,1.0
8883,User8883,48,Female,Mobile,Bottom,Education,Evening,1.0
8413,User8413,39,Male,Mobile,Side,Social Media,Morning,0.0
8127,User8127,48,Male,Tablet,Bottom,News,Night,1.0
3060,User3060,46,Female,Tablet,Bottom,News,Morning,1.0
2602,User2602,61,Female,Desktop,Side,Shopping,Afternoon,1.0
1549,User1549,56,Male,Desktop,Top,Education,Afternoon,1.0
1205,User1205,48,Male,Mobile,Bottom,Shopping,Night,0.0
1041,User1041,37,Female,Mobile,Side,Entertainment,Morning,1.0
7542,User7542,42,Non-Binary,Tablet,Bottom,Social Media,Evening,0.0
1975,User1975,30,Female,Mobile,Top,Social Media,Morning,1.0
8131,User8131,35,Male,Desktop,Bottom,Social Media,Morning,0.0
6764,User6764,35,Female,Mobile,Side,Education,Night,0.0
5405,User5405,29,Female,Tablet,Side,Education,Night,0.0
7065,User7065,57,Male,Desktop,Side,Entertainment,Morning,1.0
400,User400,52,Non-Binary,Tablet,Side,Social Media,Evening,1.0
1935,User1935,30,Female,Desktop,Bottom,Entertainment,Afternoon,1.0
9892,User9892,51,Male,Tablet,Side,Entertainment,Evening,1.0
6254,User6254,58,Male,Desktop,Bottom,Education,Night,0.0
393,User393,40,Non-Binary,Desktop,Bottom,Entertainment,Morning,1.0
750,User750,52,Female,Mobile,Bottom,Social Media,Night,0.0
8964,User8964,43,Female,Desktop,Bottom,Education,Afternoon,0.0
2637,User2637,20,Non-Binary,Mobile,Top,Education,Night,0.0
9227,User9227,46,Non-Binary,Mobile,Side,Education,Morning,1.0
3393,User3393,52,Male,Tablet,Top,Entertainment,Morning,1.0
2804,User2804,38,Female,Tablet,Bottom,Entertainment,Evening,1.0
157,User157,40,Male,Mobile,Top,Entertainment,Night,0.0
7,User7,30,Female,Desktop,Bottom,News,Evening,1.0
6133,User6133,37,Non-Binary,Mobile,Top,Entertainment,Night,0.0
2309,User2309,22,Male,Tablet,Bottom,Entertainment,Night,1.0
6198,User6198,47,Non-Binary,Mobile,Bottom,Social Media,Night,0.0
2431,User2431,54,Male,Desktop,Top,Education,Night,1.0
7425,User7425,53,Non-Binary,Desktop,Bottom,Shopping,Night,0.0
4108,User4108,36,Female,Tablet,Top,Entertainment,Morning,1.0
9516,User9516,28,Female,Desktop,Top,Shopping,Morning,1.0
6705,User6705,33,Non-Binary,Desktop,Bottom,News,Afternoon,0.0
6365,User6365,35,Non-Binary,Desktop,Bottom,Shopping,Evening,1.0
6986,User6986,45,Female,Mobile,Side,Shopping,Night,0.0
5338,User5338,51,Female,Tablet,Top,Entertainment,Morning,1.0
250,User250,48,Male,Mobile,Bottom,News,Evening,1.0
6287,User6287,40,Non-Binary,Tablet,Bottom,Shopping,Morning,1.0
4047,User4047,40,Male,Tablet,Top,Entertainment,Afternoon,0.0
606,User606,44,Male,Desktop,Bottom,Entertainment,Afternoon,1.0
6462,User6462,36,Male,Tablet,Side,Education,Evening,1.0
5447,User5447,40,Female,Desktop,Bottom,Entertainment,Morning,0.0
3507,User3507,60,Male,Tablet,Top,Social Media,Night,0.0
5418,User5418,34,Male,Mobile,Top,Entertainment,Evening,1.0
8459,User8459,38,Female,Tablet,Bottom,Social Media,Night,1.0
6287,User6287,31,Female,Tablet,Bottom,News,Evening,1.0
6202,User6202,37,Female,Tablet,Bottom,Shopping,Night,1.0
6708,User6708,47,Non-Binary,Desktop,Top,Entertainment,Night,1.0
5414,User5414,23,Female,Desktop,Bottom,Entertainment,Evening,1.0
3658,User3658,45,Male,Desktop,Side,Shopping,Night,1.0
2023,User2023,19,Female,Tablet,Top,News,Morning,1.0
250,User250,46,Non-Binary,Mobile,Bottom,News,Afternoon,1.0
9496,User9496,37,Male,Mobile,Bottom,Social Media,Night,0.0
8906,User8906,42,Non-Binary,Desktop,Top,Shopping,Night,1.0
2876,User2876,23,Male,Mobile,Top,Education,Morning,1.0
6237,User6237,32,Non-Binary,Mobile,Top,News,Morning,1.0
284,User284,43,Non-Binary,Tablet,Side,Shopping,Afternoon,1.0
2485,User2485,57,Female,Mobile,Bottom,Education,Night,1.0
8112,User8112,33,Female,Mobile,Bottom,Entertainment,Night,0.0
1935,User1935,30,Female,Desktop,Bottom,Entertainment,Afternoon,1.0
2251,User2251,35,Male,Mobile,Side,Shopping,Morning,0.0
3164,User3164,28,Female,Desktop,Bottom,News,Evening,1.0
6861,User6861,43,Non-Binary,Tablet,Side,Education,Afternoon,1.0
4462,User4462,35,Female,Mobile,Bottom,Shopping,Afternoon,1.0
4848,User4848,52,Female,Desktop,Bottom,News,Night,1.0
3445,User3445,54,Female,Mobile,Side,Education,Evening,0.0
315,User315,30,Non-Binary,Desktop,Bottom,News,Afternoon,1.0
4437,User4437,49,Male,Desktop,Bottom,Entertainment,Afternoon,0.0
8208,User8208,21,Female,Tablet,Top,Social Media,Evening,1.0
9157,User9157,34,Male,Mobile,Bottom,Entertainment,Morning,1.0
1020,User1020,35,Female,Tablet,Side,Education,Morning,1.0
6161,User6161,61,Female,Tablet,Bottom,Shopping,Afternoon,1.0
2691,User2691,50,Non-Binary,Desktop,Bottom,News,Afternoon,1.0
5514,User5514,31,Female,Desktop,Side,Shopping,Morning,1.0
966,User966,24,Male,Desktop,Bottom,Shopping,Night,1.0
1905,User1905,62,Female,Mobile,Bottom,Education,Night,1.0
2017,User2017,36,Male,Tablet,Bottom,Social Media,Evening,1.0
5110,User5110,44,Female,Tablet,Top,Shopping,Morning,1.0
659,User659,46,Male,Desktop,Bottom,Education,Morning,0.0
1296,User1296,34,Non-Binary,Tablet,Top,Entertainment,Morning,1.0
7962,User7962,58,Female,Tablet,Top,Social Media,Afternoon,1.0
8788,User8788,46,Female,Mobile,Top,Shopping,Morning,0.0
5631,User5631,64,Male,Mobile,Side,Education,Night,0.0
5520,User5520,31,Non-Binary,Desktop,Bottom,Social Media,Afternoon,1.0
6573,User6573,55,Non-Binary,Desktop,Side,Shopping,Evening,1.0
2555,User2555,55,Non-Binary,Tablet,Bottom,News,Evening,1.0
6495,User6495,45,Non-Binary,Tablet,Bottom,Shopping,Afternoon,1.0
119,User119,59,Female,Tablet,Top,Social Media,Night,1.0
9905,User9905,43,Non-Binary,Tablet,Top,Entertainment,Night,1.0
7526,User7526,47,Female,Tablet,Side,Entertainment,Evening,1.0
4742,User4742,31,Male,Tablet,Bottom,Social Media,Morning,1.0
9476,User9476,44,Non-Binary,Tablet,Bottom,Shopping,Afternoon,0.0
2387,User2387,43,Female,Mobile,Top,Social Media,Night,1.0
6886,User6886,43,Male,Mobile,Bottom,Social Media,Evening,1.0
775,User775,45,Female,Mobile,Top,Shopping,Evening,1.0
9842,User9842,43,Non-Binary,Mobile,Top,Shopping,Afternoon,1.0
7544,User7544,35,Female,Mobile,Top,News,Afternoon,1.0
7973,User7973,28,Female,Mobile,Bottom,Shopping,Morning,1.0
5444,User5444,22,Non-Binary,Tablet,Bottom,Shopping,Evening,0.0
6886,User6886,43,Male,Mobile,Bottom,Entertainment,Evening,1.0
6287,User6287,40,Female,Tablet,Bottom,News,Morning,1.0
5566,User5566,34,Female,Mobile,Bottom,Social Media,Morning,1.0
8726,User8726,62,Female,Desktop,Side,Education,Morning,1.0
3339,User3339,43,Male,Desktop,Bottom,Shopping,Evening,0.0
345,User345,23,Non-Binary,Mobile,Bottom,Education,Evening,0.0
400,User400,52,Non-Binary,Tablet,Side,Shopping,Evening,1.0
6758,User6758,30,Male,Mobile,Top,News,Afternoon,0.0
3573,User3573,42,Female,Mobile,Bottom,Entertainment,Morning,0.0
3014,User3014,36,Non-Binary,Mobile,Top,Social Media,Afternoon,1.0
4274,User4274,32,Female,Desktop,Top,Entertainment,Morning,0.0
1325,User1325,33,Female,Desktop,Bottom,Education,Evening,1.0
6365,User6365,38,Non-Binary,Tablet,Bottom,Education,Evening,1.0
3231,User3231,32,Non-Binary,Mobile,Side,Education,Morning,0.0
2725,User2725,47,Non-Binary,Mobile,Top,Education,Morning,0.0
58,User58,36,Female,Desktop,Top,Shopping,Morning,1.0
7422,User7422,20,Female,Desktop,Top,Social Media,Evening,1.0
6700,User6700,32,Female,Mobile,Side,Entertainment,Night,0.0
1710,User1710,37,Female,Tablet,Side,Entertainment,Afternoon,1.0
3915,User3915,33,Female,Desktop,Side,Shopping,Evening,1.0
7099,User7099,22,Female,Mobile,Top,Entertainment,Evening,1.0
1804,User1804,40,Non-Binary,Tablet,Top,News,Evening,0.0
4322,User4322,53,Non-Binary,Mobile,Side,News,Morning,0.0
4021,User4021,34,Non-Binary,Desktop,Side,Entertainment,Morning,1.0
9789,User9789,36,Male,Tablet,Side,News,Morning,1.0
4950,User4950,28,Male,Mobile,Side,Shopping,Morning,1.0
5596,User5596,31,Male,Tablet,Top,Social Media,Afternoon,1.0
4981,User4981,36,Male,Tablet,Bottom,Shopping,Evening,1.0
373,User373,34,Female,Mobile,Top,Education,Afternoon,1.0
8853,User8853,38,Female,Mobile,Top,Shopping,Night,0.0
3117,User3117,21,Male,Tablet,Bottom,News,Afternoon,1.0
6296,User6296,29,Female,Desktop,Bottom,Education,Evening,1.0
6906,User6906,36,Non-Binary,Mobile,Top,Shopping,Morning,1.0
3801,User3801,26,Non-Binary,Desktop,Side,Entertainment,Evening,1.0
6268,User6268,47,Male,Desktop,Top,Social Media,Night,1.0
9516,User9516,28,Female,Desktop,Top,News,Morning,1.0
3957,User3957,62,Male,Mobile,Bottom,Entertainment,Morning,0.0
7144,User7144,33,Non-Binary,Mobile,Bottom,Shopping,Night,0.0
2291,User2291,53,Male,Tablet,Bottom,Shopping,Afternoon,0.0
7962,User7962,58,Non-Binary,Tablet,Top,Education,Afternoon,1.0
2156,User2156,46,Female,Tablet,Side,Education,Afternoon,1.0
1284,User1284,42,Female,Tablet,Top,Social Media,Afternoon,0.0
813,User813,35,Non-Binary,Tablet,Top,Education,Evening,1.0
7507,User7507,35,Non-Binary,Mobile,Top,Education,Afternoon,1.0
3846,User3846,38,Non-Binary,Tablet,Bottom,Entertainment,Night,1.0
2934,User2934,26,Non-Binary,Desktop,Top,Entertainment,Afternoon,1.0
1144,User1144,53,Female,Desktop,Bottom,Education,Evening,0.0
2297,User2297,57,Non-Binary,Tablet,Side,Shopping,Morning,1.0
3203,User3203,50,Female,Tablet,Bottom,News,Night,0.0
5302,User5302,47,Male,Desktop,Bottom,Social Media,Morning,0.0
2691,User2691,50,Non-Binary,Desktop,Bottom,News,Afternoon,1.0
5590,User5590,50,Non-Binary,Mobile,Side,Entertainment,Morning,0.0
8726,User8726,62,Female,Desktop,Side,Education,Morning,1.0
9504,User9504,44,Non-Binary,Desktop,Top,Shopping,Morning,1.0
7353,User7353,40,Male,Tablet,Top,Social Media,Evening,0.0
9806,User9806,58,Male,Desktop,Bottom,News,Evening,1.0
3973,User3973,35,Female,Mobile,Side,Education,Night,0.0
4474,User4474,30,Female,Tablet,Side,News,Afternoon,0.0
7775,User7775,38,Female,Tablet,Top,Social Media,Morning,0.0
2290,User2290,41,Male,Tablet,Top,Entertainment,Evening,1.0
9771,User9771,57,Female,Tablet,Bottom,Entertainment,Evening,0.0
606,User606,44,Female,Desktop,Bottom,Entertainment,Afternoon,1.0
4057,User4057,44,Female,Desktop,Side,Education,Evening,1.0
188,User188,56,Male,Tablet,Bottom,News,Morning,1.0
8147,User8147,28,Female,Desktop,Top,Social Media,Night,1.0
5100,User5100,42,Male,Mobile,Side,Shopping,Morning,1.0
277,User277,59,Male,Desktop,Top,Entertainment,Afternoon,1.0
860,User860,29,Female,Tablet,Bottom,News,Morning,0.0
4620,User4620,43,Non-Binary,Mobile,Side,Entertainment,Night,1.0
2373,User2373,31,Male,Desktop,Bottom,Social Media,Night,1.0
5499,User5499,23,Male,Mobile,Top,Entertainment,Night,0.0
1873,User1873,41,Non-Binary,Tablet,Top,Entertainment,Night,0.0
7471,User7471,48,Female,Mobile,Bottom,Shopping,Morning,1.0
6679,User6679,24,Male,Tablet,Bottom,Entertainment,Night,1.0
7507,User7507,35,Female,Mobile,Top,Social Media,Afternoon,1.0
7631,User7631,47,Male,Desktop,Bottom,Entertainment,Evening,0.0
7313,User7313,41,Non-Binary,Mobile,Side,Social Media,Night,1.0
1041,User1041,37,Male,Mobile,Side,Entertainment,Morning,1.0
5142,User5142,41,Non-Binary,Desktop,Side,Social Media,Morning,0.0
8956,User8956,30,Male,Tablet,Top,News,Morning,1.0
5756,User5756,51,Non-Binary,Tablet,Top,Shopping,Afternoon,1.0
7036,User7036,28,Non-Binary,Desktop,Side,Social Media,Night,0.0
3192,User3192,44,Male,Mobile,Bottom,Shopping,Evening,0.0
6573,User6573,55,Non-Binary,Desktop,Side,Entertainment,Evening,1.0
2333,User2333,28,Male,Tablet,Side,Shopping,Morning,0.0
7198,User7198,42,Male,Tablet,Bottom,Shopping,Afternoon,0.0
1067,User1067,61,Female,Tablet,Bottom,Education,Afternoon,0.0
8278,User8278,31,Non-Binary,Mobile,Top,Shopping,Morning,1.0
8338,User8338,26,Female,Mobile,Side,Entertainment,Morning,0.0
7783,User7783,52,Male,Tablet,Bottom,Social Media,Night,0.0
9967,User9967,29,Female,Mobile,Bottom,Education,Evening,1.0
7962,User7962,58,Male,Tablet,Top,Education,Afternoon,1.0
674,User674,45,Female,Tablet,Side,Shopping,Evening,1.0
7889,User7889,39,Male,Tablet,Side,Education,Evening,0.0
3574,User3574,19,Female,Tablet,Top,Entertainment,Evening,1.0
9373,User9373,30,Female,Desktop,Bottom,Entertainment,Evening,0.0
2248,User2248,34,Male,Desktop,Bottom,Shopping,Afternoon,0.0
5425,User5425,44,Non-Binary,Desktop,Side,Entertainment,Afternoon,1.0
58,User58,36,Female,Mobile,Top,Shopping,Morning,1.0
8018,User8018,32,Female,Desktop,Side,Shopping,Night,1.0
9807,User9807,35,Non-Binary,Tablet,Bottom,Education,Night,1.0
6337,User6337,30,Male,Mobile,Top,Entertainment,Night,1.0
6849,User6849,39,Male,Desktop,Top,Entertainment,Evening,1.0
7674,User7674,43,Female,Tablet,Bottom,News,Afternoon,1.0
8373,User8373,34,Male,Desktop,Side,Shopping,Afternoon,1.0
4938,User4938,28,Female,Tablet,Side,Social Media,Evening,1.0
2290,User2290,41,Male,Tablet,Top,Entertainment,Evening,1.0
2939,User2939,54,Non-Binary,Tablet,Bottom,Education,Night,0.0
3483,User3483,20,Female,Mobile,Side,News,Morning,1.0
9394,User9394,30,Male,Tablet,Side,Shopping,Morning,0.0
4537,User4537,61,Female,Desktop,Bottom,Social Media,Morning,0.0
5559,User5559,50,Male,Tablet,Side,Social Media,Morning,0.0
9789,User9789,36,Non-Binary,Tablet,Side,Social Media,Morning,1.0
6852,User6852,44,Female,Desktop,Top,Social Media,Night,0.0
2835,User2835,26,Male,Desktop,Side,Shopping,Morning,0.0
8631,User8631,28,Female,Tablet,Top,Shopping,Morning,1.0
256,User256,52,Female,Desktop,Side,Shopping,Night,0.0
2137,User2137,39,Male,Tablet,Bottom,News,Night,1.0
1973,User1973,37,Female,Mobile,Top,Social Media,Morning,0.0
7622,User7622,57,Non-Binary,Mobile,Bottom,News,Afternoon,0.0
9572,User9572,38,Female,Mobile,Bottom,Social Media,Morning,1.0
4049,User4049,42,Female,Desktop,Top,Shopping,Night,1.0
5066,User5066,47,Non-Binary,Mobile,Side,Education,Morning,1.0
9136,User9136,28,Non-Binary,Desktop,Side,Entertainment,Afternoon,1.0
8906,User8906,47,Male,Desktop,Top,Shopping,Night,1.0
2115,User2115,40,Non-Binary,Mobile,Side,Shopping,Night,0.0
5784,User5784,30,Male,Mobile,Side,Shopping,Morning,0.0
2313,User2313,42,Non-Binary,Tablet,Bottom,News,Evening,0.0
8082,User8082,34,Non-Binary,Tablet,Side,News,Evening,0.0
3333,User3333,30,Male,Tablet,Top,Social Media,Evening,1.0
6951,User6951,26,Female,Mobile,Bottom,Entertainment,Night,0.0
1713,User1713,47,Non-Binary,Mobile,Bottom,Shopping,Night,0.0
5766,User5766,63,Male,Desktop,Side,Social Media,Evening,1.0
5053,User5053,61,Non-Binary,Tablet,Side,Entertainment,Morning,1.0
7661,User7661,48,Non-Binary,Mobile,Side,News,Night,1.0
9516,User9516,28,Non-Binary,Desktop,Top,Social Media,Morning,1.0
9855,User9855,43,Male,Desktop,Bottom,News,Morning,1.0
