id,full_name,age,click,gender,device_type,ad_position,browsing_history,time_of_day
2353,User2353,59,0.0,Male,Mobile,Bottom,News,Night
2683,User2683,36,0.0,Male,Tablet,Bottom,News,Morning
2373,User2373,31,1.0,Male,Desktop,Bottom,Social Media,Night
9231,User9231,21,1.0,Non-Binary,Desktop,Top,Shopping,Evening
8561,User8561,52,1.0,Male,Mobile,Bottom,Education,Evening
3336,User3336,26,1.0,Non-Binary,Desktop,Bottom,Social Media,Morning
2431,User2431,54,1.0,Male,Desktop,Top,News,Night
8882,User8882,47,0.0,Male,Mobile,Bottom,Education,Night
2373,User2373,31,1.0,Non-Binary,Desktop,Bottom,Social Media,Night
7674,User7674,43,1.0,Male,Tablet,Bottom,News,Afternoon
3333,User3333,30,1.0,Male,Tablet,Top,Shopping,Evening
5207,User5207,51,0.0,Female,Tablet,Bottom,Shopping,Evening
6724,User6724,41,1.0,Female,Desktop,Top,Entertainment,Evening
1612,User1612,40,1.0,Non-Binary,Mobile,Side,News,Evening
6086,User6086,24,1.0,Male,Desktop,Bottom,News,Morning
4620,User4620,43,1.0,Non-Binary,Mobile,Side,Entertainment,Night
6242,User6242,53,0.0,Male,Tablet,Top,News,Morning
8684,User8684,51,1.0,Non-Binary,Tablet,Top,Shopping,Afternoon
2096,User2096,42,1.0,Female,Desktop,Top,Entertainment,Night
9072,User9072,49,0.0,Female,Tablet,Bottom,Education,Evening
9789,User9789,36,1.0,Female,Tablet,Side,Entertainment,Morning
701,User701,54,0.0,Male,Desktop,Side,Entertainment,Afternoon
7518,User7518,55,1.0,Non-Binary,Desktop,Bottom,News,Evening
9813,User9813,59,0.0,Female,Desktop,Bottom,Shopping,Morning
9905,User9905,43,1.0,Non-Binary,Tablet,Top,Entertainment,Night
8947,User8947,22,1.0,Male,Desktop,Bottom,Entertainment,Night
1261,User1261,46,0.0,Non-Binary,Mobile,Top,News,Evening
2124,User2124,41,1.0,Male,Desktop,Top,Social Media,Evening
8681,User8681,45,0.0,Non-Binary,Desktop,Top,News,Night
9842,User9842,36,1.0,Non-Binary,Mobile,Top,Entertainment,Afternoon
7647,User7647,34,1.0,Male,Desktop,Top,Shopping,Afternoon
9419,User9419,64,1.0,Female,Mobile,Side,Social Media,Afternoon
9400,User9400,41,1.0,Non-Binary,Mobile,Side,Education,Night
3218,User3218,61,0.0,Female,Tablet,Bottom,Entertainment,Morning
3117,User3117,21,1.0,Male,Tablet,Bottom,Education,Afternoon
5495,User5495,46,1.0,Non-Binary,Mobile,Top,News,Afternoon
1529,User1529,20,1.0,Female,Mobile,Top,Entertainment,Afternoon
810,User810,54,0.0,Non-Binary,Desktop,Bottom,Social Media,Evening
8081,User8081,47,1.0,Male,Tablet,Bottom,Entertainment,Morning
2205,User2205,61,0.0,Male,Tablet,Side,Entertainment,Morning
6840,User6840,56,0.0,Male,Tablet,Top,Entertainment,Afternoon
3333,User3333,30,1.0,Male,Tablet,Top,News,Evening
9433,User9433,43,0.0,Female,Desktop,Side,Shopping,Night
7152,User7152,32,1.0,Female,Tablet,Side,News,Morning
5005,User5005,49,1.0,Male,Desktop,Top,Shopping,Morning
8373,User8373,29,1.0,Male,Desktop,Side,Shopping,Afternoon
4429,User4429,34,1.0,Female,Mobile,Bottom,Entertainment,Morning
3430,User3430,61,1.0,Male,Desktop,Side,Entertainment,Morning
2134,User2134,30,0.0,Male,Mobile,Bottom,Education,Night
3236,User3236,56,1.0,Female,Mobile,Bottom,Education,Morning
1742,User1742,41,0.0,Male,Desktop,Bottom,Entertainment,Afternoon
3856,User3856,64,0.0,Female,Desktop,Side,Education,Afternoon
393,User393,36,1.0,Non-Binary,Desktop,Bottom,Shopping,Morning
3430,User3430,61,1.0,Male,Desktop,Side,Social Media,Morning
2129,User2129,47,1.0,Male,Tablet,Bottom,Social Media,Evening
2096,User2096,48,1.0,Non-Binary,Desktop,Top,Shopping,Night
5030,User5030,54,1.0,Female,Tablet,Top,Education,Morning
2337,User2337,40,1.0,Male,Desktop,Top,Social Media,Evening
3555,User3555,23,0.0,Non-Binary,Mobile,Top,Education,Night
1296,User1296,34,1.0,Male,Tablet,Top,Entertainment,Morning
9617,User9617,63,1.0,Female,Tablet,Side,Shopping,Afternoon
9146,User9146,37,1.0,Male,Desktop,Bottom,Entertainment,Afternoon
5419,User5419,44,1.0,Female,Tablet,Top,Social Media,Morning
715,User715,44,0.0,Female,Mobile,Side,Entertainment,Morning
9290,User9290,61,1.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon
6487,User6487,19,1.0,Male,Tablet,Side,Entertainment,Morning
4854,User4854,37,0.0,Female,Desktop,Top,News,Afternoon
9227,User9227,47,1.0,Non-Binary,Mobile,Side,Shopping,Morning
119,User119,59,1.0,Male,Tablet,Top,News,Night
1122,User1122,49,1.0,Non-Binary,Desktop,Top,Entertainment,Morning
6153,User6153,30,1.0,Male,Mobile,Side,Shopping,Night
6143,User6143,29,1.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
9227,User9227,44,1.0,Non-Binary,Tablet,Bottom,Entertainment,Morning
5881,User5881,26,1.0,Non-Binary,Tablet,Top,Entertainment,Morning
6708,User6708,40,1.0,Female,Desktop,Top,Education,Night
4909,User4909,55,0.0,Female,Mobile,Bottom,Education,Evening
8817,User8817,53,1.0,Male,Tablet,Bottom,Education,Night
5341,User5341,46,0.0,Male,Desktop,Top,News,Afternoon
4621,User4621,58,1.0,Male,Desktop,Top,Entertainment,Afternoon
4052,User4052,32,0.0,Non-Binary,Tablet,Side,News,Night
3024,User3024,39,0.0,Male,Desktop,Bottom,Shopping,Evening
9676,User9676,21,1.0,Non-Binary,Mobile,Top,Education,Morning
1612,User1612,40,1.0,Non-Binary,Mobile,Side,News,Evening
2098,User2098,58,0.0,Male,Tablet,Top,Social Media,Night
3846,User3846,38,1.0,Non-Binary,Tablet,Bottom,Entertainment,Night
1910,User1910,63,1.0,Male,Desktop,Side,Social Media,Evening
5449,User5449,52,0.0,Non-Binary,Tablet,Side,Entertainment,Morning
3225,User3225,23,1.0,Female,Tablet,Bottom,Entertainment,Morning
3908,User3908,50,1.0,Female,Desktop,Bottom,Entertainment,Evening
6602,User6602,41,1.0,Male,Desktop,Side,Shopping,Morning
5082,User5082,44,1.0,Female,Mobile,Top,Social Media,Afternoon
1219,User1219,47,0.0,Male,Desktop,Top,Entertainment,Night
3790,User3790,45,0.0,Non-Binary,Tablet,Top,Shopping,Evening
5881,User5881,26,1.0,Non-Binary,Tablet,Top,News,Morning
4225,User4225,44,0.0,Non-Binary,Mobile,Side,Social Media,Night
8271,User8271,29,1.0,Female,Desktop,Bottom,Education,Afternoon
1669,User1669,47,0.0,Non-Binary,Tablet,Side,Entertainment,Evening
3139,User3139,62,0.0,Female,Mobile,Top,Shopping,Afternoon
9090,User9090,41,1.0,Male,Desktop,Side,Shopping,Afternoon
2729,User2729,40,0.0,Non-Binary,Mobile,Side,News,Night
5501,User5501,28,1.0,Non-Binary,Mobile,Bottom,Social Media,Evening
4707,User4707,21,1.0,Non-Binary,Desktop,Top,Entertainment,Evening
1171,User1171,42,1.0,Female,Mobile,Bottom,Social Media,Night
897,User897,41,0.0,Female,Mobile,Bottom,News,Morning
1370,User1370,52,1.0,Female,Desktop,Bottom,Entertainment,Night
2096,User2096,42,1.0,Male,Desktop,Top,Shopping,Night
1041,User1041,37,1.0,Male,Mobile,Side,Entertainment,Morning
8097,User8097,30,1.0,Non-Binary,Tablet,Side,Social Media,Evening
7962,User7962,58,1.0,Non-Binary,Tablet,Top,Entertainment,Afternoon
3877,User3877,52,0.0,Male,Mobile,Top,Social Media,Afternoon
5420,User5420,39,1.0,Male,Mobile,Bottom,Education,Morning
8597,User8597,53,0.0,Non-Binary,Mobile,Side,Education,Morning
4348,User4348,62,1.0,Female,Desktop,Top,Shopping,Afternoon
4595,User4595,44,0.0,Female,Mobile,Side,Social Media,Evening
9612,User9612,41,0.0,Female,Mobile,Top,Entertainment,Afternoon
847,User847,23,0.0,Male,Mobile,Top,News,Afternoon
1369,User1369,45,1.0,Male,Desktop,Bottom,Social Media,Morning
9412,User9412,34,1.0,Male,Mobile,Bottom,Social Media,Morning
134,User134,26,0.0,Female,Mobile,Bottom,News,Night
4073,User4073,40,1.0,Male,Desktop,Top,Entertainment,Evening
1529,User1529,20,1.0,Male,Mobile,Top,Entertainment,Afternoon
690,User690,42,0.0,Male,Mobile,Side,Education,Evening
2964,User2964,40,1.0,Female,Mobile,Side,News,Night
6088,User6088,41,0.0,Male,Tablet,Bottom,Social Media,Night
9654,User9654,52,0.0,Male,Mobile,Bottom,Social Media,Evening
9855,User9855,36,1.0,Male,Desktop,Bottom,News,Night
4524,User4524,23,0.0,Male,Tablet,Top,Entertainment,Night
1905,User1905,62,1.0,Male,Mobile,Bottom,Education,Night
1914,User1914,42,1.0,Male,Tablet,Bottom,Shopping,Night
3596,User3596,32,0.0,Male,Mobile,Bottom,Entertainment,Night
5748,User5748,30,1.0,Non-Binary,Desktop,Side,Entertainment,Morning
7674,User7674,43,1.0,Female,Tablet,Bottom,News,Afternoon
6811,User6811,24,1.0,Male,Mobile,Bottom,Education,Evening
2173,User2173,52,1.0,Male,Mobile,Bottom,Shopping,Night
5989,User5989,28,0.0,Non-Binary,Tablet,Bottom,News,Afternoon
4848,User4848,32,1.0,Female,Desktop,Top,Education,Night
7086,User7086,30,1.0,Non-Binary,Mobile,Top,Social Media,Morning
1908,User1908,25,1.0,Male,Mobile,Bottom,Education,Evening
6765,User6765,46,1.0,Female,Tablet,Side,Entertainment,Morning
5878,User5878,41,1.0,Non-Binary,Tablet,Bottom,Education,Afternoon
6167,User6167,20,1.0,Male,Mobile,Side,Shopping,Night
5198,User5198,47,1.0,Male,Desktop,Bottom,Education,Night
9723,User9723,29,1.0,Female,Tablet,Side,News,Evening
1935,User1935,30,1.0,Female,Desktop,Bottom,Entertainment,Afternoon
1910,User1910,63,1.0,Male,Desktop,Side,Social Media,Evening
8353,User8353,42,1.0,Non-Binary,Desktop,Bottom,Entertainment,Evening
7408,User7408,37,0.0,Female,Mobile,Bottom,Entertainment,Night
9842,User9842,43,1.0,Non-Binary,Mobile,Top,Shopping,Afternoon
4940,User4940,19,0.0,Female,Desktop,Top,Social Media,Night
6886,User6886,26,1.0,Female,Mobile,Bottom,Entertainment,Evening
4230,User4230,35,1.0,Female,Tablet,Top,Education,Evening
674,User674,52,1.0,Female,Tablet,Side,Entertainment,Evening
7626,User7626,30,0.0,Non-Binary,Mobile,Side,Social Media,Night
9400,User9400,41,1.0,Non-Binary,Mobile,Side,Education,Night
3483,User3483,20,1.0,Male,Mobile,Side,News,Morning
1539,User1539,43,1.0,Male,Mobile,Bottom,Education,Evening
5796,User5796,46,1.0,Non-Binary,Mobile,Bottom,News,Afternoon
3881,User3881,51,0.0,Male,Tablet,Bottom,Social Media,Evening
1704,User1704,37,1.0,Female,Tablet,Bottom,Shopping,Night
7652,User7652,40,1.0,Male,Mobile,Bottom,Education,Morning
9233,User9233,55,0.0,Non-Binary,Tablet,Bottom,Entertainment,Night
6143,User6143,29,1.0,Non-Binary,Mobile,Bottom,Social Media,Afternoon
2238,User2238,37,0.0,Non-Binary,Desktop,Top,Entertainment,Evening
9321,User9321,39,0.0,Female,Desktop,Top,Education,Afternoon
2724,User2724,28,0.0,Male,Mobile,Top,Social Media,Morning
7924,User7924,36,1.0,Female,Desktop,Bottom,Shopping,Morning
911,User911,32,1.0,Non-Binary,Desktop,Top,Entertainment,Night
4938,User4938,54,1.0,Female,Tablet,Side,Social Media,Evening
4108,User4108,36,1.0,Male,Tablet,Top,Shopping,Morning
3629,User3629,35,0.0,Non-Binary,Mobile,Bottom,News,Afternoon
9779,User9779,40,0.0,Female,Tablet,Bottom,Education,Morning
9266,User9266,38,1.0,Female,Mobile,Bottom,Education,Afternoon
2044,User2044,47,1.0,Female,Mobile,Bottom,News,Evening
2156,User2156,46,1.0,Female,Tablet,Side,News,Afternoon
3144,User3144,24,1.0,Male,Desktop,Side,Shopping,Morning
9581,User9581,48,0.0,Male,Mobile,Side,Social Media,Evening
4836,User4836,55,1.0,Male,Tablet,Side,News,Evening
7924,User7924,38,1.0,Female,Desktop,Bottom,Shopping,Morning
9551,User9551,34,0.0,Female,Mobile,Side,News,Evening
6717,User6717,47,0.0,Female,Tablet,Top,News,Evening
3014,User3014,28,1.0,Male,Mobile,Top,Education,Afternoon
9412,User9412,46,1.0,Female,Mobile,Bottom,Social Media,Morning
5629,User5629,53,1.0,Male,Tablet,Top,Education,Night
7054,User7054,39,0.0,Female,Mobile,Top,Education,Night
3333,User3333,30,1.0,Male,Tablet,Top,News,Evening
6886,User6886,43,1.0,Male,Mobile,Bottom,Entertainment,Evening
8948,User8948,25,1.0,Female,Mobile,Bottom,Education,Evening
2722,User2722,39,1.0,Male,Desktop,Top,Shopping,Evening
1975,User1975,30,1.0,Female,Mobile,Top,Social Media,Morning
4058,User4058,33,1.0,Female,Tablet,Bottom,News,Evening
1931,User1931,38,1.0,Female,Mobile,Bottom,Shopping,Night
7436,User7436,37,0.0,Male,Mobile,Bottom,News,Night
7152,User7152,32,1.0,Female,Tablet,Side,News,Morning
1041,User1041,51,1.0,Female,Desktop,Side,Entertainment,Morning
8147,User8147,35,1.0,Female,Desktop,Top,Education,Night
9766,User9766,31,1.0,Male,Desktop,Bottom,Shopping,Evening
6959,User6959,39,1.0,Male,Desktop,Top,News,Evening
3376,User3376,47,0.0,Female,Mobile,Top,Education,Afternoon
2387,User2387,50,1.0,Female,Mobile,Bottom,Social Media,Morning
6657,User6657,22,1.0,Female,Desktop,Bottom,News,Night
6724,User6724,37,1.0,Female,Mobile,Side,Entertainment,Evening
2666,User2666,51,0.0,Non-Binary,Mobile,Side,News,Morning
7475,User7475,53,1.0,Female,Tablet,Bottom,Entertainment,Afternoon
8906,User8906,47,1.0,Male,Desktop,Top,Shopping,Night
3014,User3014,28,1.0,Male,Mobile,Top,Shopping,Afternoon
5346,User5346,30,1.0,Non-Binary,Tablet,Top,Social Media,Morning
2727,User2727,31,1.0,Non-Binary,Desktop,Bottom,Shopping,Afternoon
2387,User2387,43,1.0,Non-Binary,Mobile,Top,Social Media,Night
5301,User5301,37,1.0,Male,Tablet,Side,Social Media,Night
2311,User2311,47,1.0,Non-Binary,Desktop,Bottom,Social Media,Evening
4976,User4976,34,1.0,Female,Mobile,Bottom,Entertainment,Afternoon
8034,User8034,44,0.0,Non-Binary,Desktop,Side,Social Media,Morning
1225,User1225,27,1.0,Female,Tablet,Side,Entertainment,Evening
5084,User5084,39,1.0,Non-Binary,Desktop,Side,Shopping,Evening
8994,User8994,34,1.0,Male,Mobile,Bottom,Entertainment,Morning
5227,User5227,24,1.0,Non-Binary,Mobile,Bottom,Social Media,Night
7081,User7081,59,0.0,Female,Mobile,Side,Social Media,Night
5844,User5844,43,0.0,Male,Desktop,Top,Education,Evening
2032,User2032,36,1.0,Non-Binary,Desktop,Bottom,Education,Morning
6462,User6462,36,1.0,Male,Tablet,Side,Education,Evening
8844,User8844,41,0.0,Non-Binary,Tablet,Side,Social Media,Morning
5346,User5346,30,1.0,Female,Tablet,Top,News,Morning
8726,User8726,62,1.0,Female,Desktop,Side,Education,Morning
5084,User5084,39,1.0,Non-Binary,Desktop,Side,Social Media,Evening
7010,User7010,59,0.0,Non-Binary,Tablet,Bottom,Education,Morning
9421,User9421,30,0.0,Male,Mobile,Top,Education,Morning
1225,User1225,27,1.0,Female,Tablet,Side,Education,Evening
8408,User8408,41,0.0,Non-Binary,Desktop,Bottom,Social Media,Morning
1683,User1683,28,0.0,Male,Tablet,Bottom,Education,Morning
4230,User4230,35,1.0,Female,Tablet,Bottom,Entertainment,Evening
9220,User9220,21,1.0,Female,Mobile,Side,Social Media,Night
8097,User8097,30,1.0,Non-Binary,Tablet,Side,Social Media,Evening
250,User250,46,1.0,Non-Binary,Mobile,Bottom,News,Afternoon
3095,User3095,29,0.0,Female,Mobile,Top,News,Afternoon
749,User749,35,1.0,Non-Binary,Mobile,Bottom,Education,Night
4950,User4950,28,1.0,Non-Binary,Mobile,Side,Education,Morning
5748,User5748,30,1.0,Male,Desktop,Side,Entertainment,Morning
5425,User5425,54,1.0,Non-Binary,Mobile,Side,Entertainment,Afternoon
1737,User1737,39,0.0,Male,Mobile,Bottom,Entertainment,Night
8097,User8097,52,1.0,Non-Binary,Tablet,Side,Education,Evening
673,User673,33,0.0,Female,Mobile,Side,Shopping,Morning
2428,User2428,33,1.0,Non-Binary,Tablet,Side,News,Morning
5796,User5796,46,1.0,Non-Binary,Mobile,Bottom,Social Media,Afternoon
24,User24,29,1.0,Male,Mobile,Side,Entertainment,Afternoon
246,User246,46,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
7205,User7205,35,0.0,Female,Tablet,Bottom,Shopping,Morning
3236,User3236,56,1.0,Female,Mobile,Bottom,Education,Morning
1997,User1997,63,0.0,Non-Binary,Tablet,Side,Education,Evening
1253,User1253,36,1.0,Female,Desktop,Bottom,Shopping,Morning
7129,User7129,56,0.0,Male,Tablet,Bottom,News,Night
966,User966,54,1.0,Male,Desktop,Top,Education,Night
589,User589,49,0.0,Male,Tablet,Top,Entertainment,Night
3308,User3308,61,0.0,Male,Tablet,Top,Shopping,Night
3144,User3144,24,1.0,Male,Desktop,Side,Shopping,Morning
6304,User6304,55,0.0,Non-Binary,Tablet,Bottom,Education,Night
7113,User7113,48,0.0,Non-Binary,Desktop,Bottom,Entertainment,Morning
9597,User9597,32,0.0,Female,Mobile,Side,News,Afternoon
9090,User9090,41,1.0,Non-Binary,Desktop,Side,Entertainment,Morning
2934,User2934,26,1.0,Male,Mobile,Top,Entertainment,Afternoon
7376,User7376,23,1.0,Female,Mobile,Side,News,Morning
9642,User9642,46,1.0,Non-Binary,Mobile,Bottom,Shopping,Afternoon
674,User674,26,1.0,Female,Tablet,Side,Entertainment,Evening
400,User400,52,1.0,Non-Binary,Tablet,Side,Entertainment,Evening
3209,User3209,63,0.0,Male,Mobile,Side,News,Night
5818,User5818,26,1.0,Non-Binary,Tablet,Top,Social Media,Night
6167,User6167,20,1.0,Male,Mobile,Side,Shopping,Night
6993,User6993,34,0.0,Female,Mobile,Bottom,Shopping,Evening
3740,User3740,38,1.0,Non-Binary,Desktop,Side,Social Media,Afternoon
9267,User9267,20,1.0,Non-Binary,Desktop,Top,Social Media,Morning
639,User639,53,0.0,Male,Tablet,Top,Education,Morning
5030,User5030,54,1.0,Female,Tablet,Top,Entertainment,Night
5110,User5110,44,1.0,Female,Tablet,Top,Shopping,Morning
8561,User8561,52,1.0,Male,Mobile,Top,Entertainment,Evening
7498,User7498,28,1.0,Male,Mobile,Side,Entertainment,Afternoon
1650,User1650,29,1.0,Non-Binary,Desktop,Bottom,Shopping,Morning
2239,User2239,25,1.0,Female,Tablet,Bottom,Education,Morning
1585,User1585,24,0.0,Non-Binary,Mobile,Top,Social Media,Night
3144,User3144,24,1.0,Male,Desktop,Side,Shopping,Morning
10,User10,43,0.0,Female,Desktop,Side,Entertainment,Evening
8081,User8081,37,1.0,Male,Desktop,Bottom,Entertainment,Night
9516,User9516,28,1.0,Female,Desktop,Top,News,Morning
5942,User5942,32,1.0,Non-Binary,Tablet,Bottom,Social Media,Evening
7376,User7376,20,1.0,Male,Mobile,Side,News,Morning
6441,User6441,42,1.0,Male,Desktop,Top,Entertainment,Night
3841,User3841,55,0.0,Male,Mobile,Bottom,Education,Afternoon
9789,User9789,36,1.0,Non-Binary,Tablet,Side,News,Morning
4976,User4976,34,1.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon
389,User389,31,1.0,Non-Binary,Tablet,Top,Social Media,Afternoon
3641,User3641,33,1.0,Female,Mobile,Bottom,Education,Night
8127,User8127,42,1.0,Male,Tablet,Bottom,Shopping,Night
5878,User5878,42,1.0,Female,Tablet,Bottom,Education,Afternoon
9947,User9947,57,0.0,Female,Mobile,Top,Social Media,Afternoon
1418,User1418,58,0.0,Non-Binary,Desktop,Side,News,Night
5110,User5110,44,1.0,Female,Tablet,Top,Shopping,Morning
2595,User2595,29,1.0,Female,Desktop,Bottom,Social Media,Evening
5832,User5832,28,1.0,Non-Binary,Desktop,Side,Entertainment,Afternoon
8684,User8684,51,1.0,Non-Binary,Tablet,Top,Shopping,Afternoon
3990,User3990,28,1.0,Male,Tablet,Side,Social Media,Evening
7311,User7311,18,0.0,Female,Desktop,Bottom,News,Night
9418,User9418,20,1.0,Female,Tablet,Side,News,Night
3430,User3430,61,1.0,Male,Desktop,Side,Social Media,Morning
9220,User9220,21,1.0,Female,Mobile,Side,Social Media,Night
2443,User2443,23,0.0,Non-Binary,Tablet,Top,Social Media,Night
8081,User8081,38,1.0,Non-Binary,Tablet,Bottom,Entertainment,Night
1710,User1710,41,1.0,Male,Tablet,Side,Entertainment,Afternoon
6438,User6438,53,1.0,Non-Binary,Tablet,Top,Shopping,Night
697,User697,42,0.0,Non-Binary,Mobile,Top,Shopping,Afternoon
3375,User3375,52,1.0,Male,Mobile,Bottom,Education,Morning
9676,User9676,21,1.0,Male,Mobile,Top,Education,Morning
4950,User4950,28,1.0,Male,Mobile,Side,Social Media,Afternoon
844,User844,45,0.0,Female,Tablet,Bottom,Shopping,Afternoon
2602,User2602,61,1.0,Female,Desktop,Side,Shopping,Afternoon
4073,User4073,39,1.0,Male,Desktop,Top,Education,Evening
503,User503,52,1.0,Male,Desktop,Side,Education,Morning
9234,User9234,20,1.0,Male,Desktop,Bottom,Shopping,Morning
6849,User6849,39,1.0,Non-Binary,Mobile,Top,Entertainment,Night
6980,User6980,62,1.0,Non-Binary,Desktop,Bottom,Social Media,Night
7466,User7466,48,1.0,Male,Mobile,Bottom,Shopping,Morning
375,User375,26,1.0,Non-Binary,Mobile,Top,Social Media,Evening
7352,User7352,20,0.0,Female,Desktop,Side,Social Media,Afternoon
3225,User3225,23,1.0,Female,Tablet,Bottom,Entertainment,Morning
9978,User9978,40,0.0,Non-Binary,Desktop,Bottom,News,Night
1951,User1951,42,0.0,Non-Binary,Tablet,Top,Education,Evening
3430,User3430,61,1.0,Male,Desktop,Side,Social Media,Morning
2751,User2751,33,0.0,Male,Mobile,Side,Entertainment,Night
8262,User8262,46,0.0,Male,Mobile,Bottom,Entertainment,Morning
5052,User5052,32,0.0,Male,Mobile,Bottom,Education,Afternoon
1148,User1148,25,1.0,Female,Mobile,Bottom,News,Afternoon
7086,User7086,26,1.0,Non-Binary,Tablet,Top,News,Morning
8240,User8240,58,0.0,Female,Desktop,Side,Education,Afternoon
7544,User7544,35,1.0,Female,Mobile,Top,News,Afternoon
4429,User4429,34,1.0,Male,Mobile,Top,Entertainment,Morning
7065,User7065,57,1.0,Non-Binary,Desktop,Side,Shopping,Morning
2110,User2110,50,0.0,Non-Binary,Mobile,Bottom,Social Media,Night
9974,User9974,41,0.0,Female,Mobile,Side,Entertainment,Night
7652,User7652,25,1.0,Male,Mobile,Bottom,Education,Morning
7422,User7422,20,1.0,Female,Desktop,Top,Social Media,Evening
7458,User7458,59,0.0,Male,Desktop,Bottom,Social Media,Night
8081,User8081,31,1.0,Male,Tablet,Bottom,News,Night
2630,User2630,32,0.0,Female,Tablet,Top,Entertainment,Night
3014,User3014,35,1.0,Male,Mobile,Top,Entertainment,Afternoon
3429,User3429,59,1.0,Female,Tablet,Side,Social Media,Morning
5425,User5425,28,1.0,Non-Binary,Desktop,Side,Social Media,Afternoon
9689,User9689,32,1.0,Male,Mobile,Top,Social Media,Afternoon
9274,User9274,35,0.0,Male,Mobile,Top,Shopping,Night
458,User458,38,0.0,Non-Binary,Tablet,Top,News,Afternoon
6462,User6462,43,1.0,Male,Tablet,Side,Education,Morning
388,User388,52,0.0,Female,Tablet,Side,Entertainment,Morning
7903,User7903,36,0.0,Non-Binary,Desktop,Bottom,News,Morning
7106,User7106,32,0.0,Female,Mobile,Top,Education,Night
