full_name,age,click,gender,device_type,ad_position,browsing_history,time_of_day
User9013,42,0.0,Male,Desktop,Top,Education,Night
User9015,42,0.0,Male,Mobile,Side,Education,Afternoon
User9016,28,0.0,Female,Mobile,Top,Entertainment,Afternoon
User9018,42,0.0,Non-Binary,Tablet,Bottom,Shopping,Morning
User9021,50,0.0,Female,Tablet,Top,Entertainment,Morning
User9022,42,0.0,Male,Tablet,Side,Social Media,Night
User903,42,0.0,Female,Mobile,Side,Social Media,Night
User9044,29,0.0,Non-Binary,Desktop,Bottom,Entertainment,Morning
User9045,42,0.0,Male,Mobile,Top,Entertainment,Afternoon
User9049,42,0.0,Female,Tablet,Side,Education,Evening
User905,40,0.0,Female,Tablet,Side,Shopping,Afternoon
User9050,42,0.0,Female,Desktop,Bottom,Education,Night
User9057,38,1.0,Female,Desktop,Side,Entertainment,Afternoon
User9058,42,0.0,Non-Binary,Desktop,Bottom,Education,Afternoon
User9059,47,0.0,Female,Mobile,Bottom,Shopping,Morning
User9060,42,0.0,Female,Mobile,Top,Entertainment,Afternoon
User9062,26,0.0,Non-Binary,Desktop,Side,Entertainment,Afternoon
User9064,41,1.0,Female,Mobile,Top,Entertainment,Night
User9066,36,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User907,47,0.0,Male,Desktop,Side,News,Night
User9070,39,1.0,Non-Binary,Tablet,Bottom,News,Morning
User9071,42,0.0,Female,Tablet,Side,Social Media,Morning
User9072,49,0.0,Female,Tablet,Bottom,Shopping,Evening
User9073,42,0.0,Male,Tablet,Bottom,Shopping,Afternoon
User9075,36,1.0,Female,Mobile,Top,Education,Night
User9077,56,0.0,Female,Mobile,Bottom,Social Media,Morning
User9078,42,0.0,Male,Tablet,Side,Entertainment,Afternoon
User9083,42,0.0,Male,Tablet,Top,Education,Evening
User9084,42,0.0,Female,Desktop,Side,News,Morning
User9086,42,0.0,Non-Binary,Tablet,Side,Social Media,Afternoon
User9087,42,0.0,Male,Mobile,Bottom,Social Media,Evening
User9089,42,0.0,Non-Binary,Tablet,Bottom,News,Evening
User909,42,0.0,Non-Binary,Desktop,Top,Entertainment,Morning
User9090,41,1.0,Male,Desktop,Side,News,Morning
User9091,29,0.0,Female,Mobile,Side,Social Media,Evening
User9092,42,0.0,Female,Mobile,Bottom,News,Morning
User9095,42,0.0,Female,Mobile,Top,Entertainment,Afternoon
User9098,46,0.0,Male,Mobile,Bottom,Social Media,Night
User9101,42,0.0,Male,Desktop,Top,Shopping,Afternoon
User9102,23,0.0,Male,Mobile,Bottom,Social Media,Evening
User9107,62,0.0,Male,Mobile,Top,Social Media,Morning
User9109,24,0.0,Non-Binary,Mobile,Top,Entertainment,Afternoon
User911,32,1.0,Non-Binary,Desktop,Top,Entertainment,Night
User9111,42,0.0,Female,Mobile,Side,Shopping,Evening
User9115,30,0.0,Non-Binary,Tablet,Side,Education,Morning
User9117,43,0.0,Male,Mobile,Side,News,Morning
User9125,42,0.0,Male,Mobile,Side,Shopping,Night
User9126,55,0.0,Female,Mobile,Side,News,Evening
User9128,42,0.0,Female,Mobile,Top,News,Morning
User9129,42,0.0,Female,Desktop,Top,Entertainment,Morning
User913,64,0.0,Female,Mobile,Bottom,Social Media,Night
User9130,42,0.0,Female,Tablet,Top,Shopping,Afternoon
User9135,49,0.0,Male,Tablet,Side,Education,Morning
User9136,39,1.0,Non-Binary,Desktop,Side,Shopping,Afternoon
User9137,35,0.0,Female,Desktop,Side,Social Media,Morning
User9140,42,0.0,Female,Tablet,Bottom,Social Media,Night
User9143,49,0.0,Non-Binary,Tablet,Side,News,Evening
User9146,58,1.0,Male,Desktop,Top,Social Media,Afternoon
User9147,42,0.0,Male,Tablet,Bottom,Entertainment,Afternoon
User9148,19,0.0,Non-Binary,Mobile,Bottom,Education,Evening
User9149,24,1.0,Non-Binary,Mobile,Side,Entertainment,Night
User9151,22,0.0,Male,Mobile,Top,Entertainment,Evening
User9152,42,0.0,Non-Binary,Tablet,Side,Education,Evening
User9153,61,0.0,Non-Binary,Tablet,Bottom,Social Media,Morning
User9155,29,0.0,Male,Desktop,Top,Shopping,Night
User9157,39,1.0,Male,Mobile,Bottom,Entertainment,Morning
User9160,27,0.0,Non-Binary,Desktop,Top,News,Night
User9161,37,0.0,Non-Binary,Mobile,Bottom,Education,Evening
User9162,42,0.0,Female,Mobile,Top,News,Night
User9172,60,0.0,Female,Mobile,Bottom,Social Media,Evening
User9173,49,0.0,Non-Binary,Desktop,Side,Education,Evening
User9174,49,0.0,Female,Tablet,Top,Education,Evening
User918,62,0.0,Female,Tablet,Side,Social Media,Afternoon
User9180,52,0.0,Female,Desktop,Bottom,Education,Night
User9181,42,0.0,Male,Tablet,Top,Education,Evening
User9182,42,0.0,Non-Binary,Tablet,Bottom,Social Media,Evening
User9183,45,0.0,Male,Mobile,Side,News,Evening
User9185,42,0.0,Female,Mobile,Bottom,Shopping,Night
User9194,53,0.0,Non-Binary,Mobile,Side,Social Media,Evening
User9195,60,0.0,Female,Tablet,Side,Shopping,Evening
User9196,37,0.0,Male,Desktop,Side,Entertainment,Night
User9197,63,0.0,Non-Binary,Desktop,Side,Social Media,Night
User92,42,0.0,Non-Binary,Tablet,Top,Shopping,Morning
User920,42,0.0,Female,Desktop,Side,Social Media,Night
User9200,42,0.0,Non-Binary,Desktop,Side,Entertainment,Afternoon
User9202,37,0.0,Male,Desktop,Bottom,Shopping,Night
User9204,42,0.0,Female,Mobile,Bottom,Shopping,Afternoon
User9206,25,0.0,Male,Mobile,Side,Entertainment,Morning
User9207,54,0.0,Female,Tablet,Top,Shopping,Morning
User9209,49,0.0,Male,Tablet,Top,News,Evening
User9212,61,0.0,Male,Tablet,Bottom,Shopping,Morning
User9215,48,0.0,Non-Binary,Desktop,Side,Shopping,Evening
User9218,42,0.0,Non-Binary,Mobile,Top,News,Morning
User922,48,0.0,Non-Binary,Tablet,Bottom,Social Media,Evening
User9220,21,1.0,Female,Mobile,Side,Social Media,Night
User9223,42,0.0,Female,Tablet,Top,Social Media,Evening
User9227,39,1.0,Non-Binary,Mobile,Side,News,Morning
User9228,40,0.0,Non-Binary,Tablet,Top,Shopping,Afternoon
User923,35,0.0,Non-Binary,Desktop,Bottom,Education,Morning
User9230,38,0.0,Non-Binary,Tablet,Bottom,Social Media,Morning
User9231,21,1.0,Female,Desktop,Top,Shopping,Evening
User9233,55,0.0,Female,Tablet,Bottom,Entertainment,Night
User9234,20,1.0,Male,Desktop,Bottom,News,Morning
User9238,42,0.0,Non-Binary,Desktop,Top,Shopping,Evening
User9239,42,0.0,Female,Mobile,Top,Shopping,Afternoon
User924,64,0.0,Non-Binary,Tablet,Top,News,Night
User9245,42,0.0,Female,Tablet,Top,Education,Morning
User925,55,0.0,Non-Binary,Mobile,Side,Education,Morning
User9251,33,0.0,Male,Mobile,Side,Shopping,Night
User9252,33,0.0,Male,Mobile,Top,Entertainment,Afternoon
User9253,33,0.0,Male,Mobile,Side,Shopping,Evening
User9255,37,0.0,Non-Binary,Tablet,Top,News,Morning
User926,51,0.0,Non-Binary,Mobile,Bottom,Social Media,Evening
User9260,37,0.0,Female,Desktop,Top,Education,Afternoon
User9261,25,0.0,Male,Mobile,Bottom,News,Night
User9265,42,0.0,Female,Mobile,Side,News,Night
User9266,38,1.0,Non-Binary,Mobile,Bottom,Education,Afternoon
User9267,20,1.0,Non-Binary,Desktop,Top,Social Media,Morning
User9268,42,0.0,Female,Tablet,Top,Entertainment,Evening
User9270,42,0.0,Male,Desktop,Side,Shopping,Afternoon
User9272,50,0.0,Female,Tablet,Side,Social Media,Morning
User9274,35,0.0,Male,Mobile,Bottom,Social Media,Night
User9276,42,0.0,Non-Binary,Tablet,Side,Entertainment,Morning
User9278,55,0.0,Male,Mobile,Top,Entertainment,Afternoon
User928,39,1.0,Male,Desktop,Side,Social Media,Night
User929,24,0.0,Male,Desktop,Top,Social Media,Night
User9290,61,1.0,Male,Desktop,Bottom,Entertainment,Afternoon
User9294,50,0.0,Non-Binary,Mobile,Side,Social Media,Night
User9296,42,0.0,Non-Binary,Tablet,Top,Shopping,Night
User9303,49,0.0,Non-Binary,Tablet,Side,Education,Evening
User9304,42,0.0,Male,Tablet,Top,Shopping,Evening
User9306,42,0.0,Female,Tablet,Side,Entertainment,Afternoon
User9307,42,0.0,Male,Mobile,Bottom,Social Media,Evening
User9311,39,1.0,Non-Binary,Desktop,Side,Social Media,Afternoon
User9313,43,0.0,Male,Mobile,Top,Education,Afternoon
User9320,42,0.0,Male,Mobile,Side,Entertainment,Night
User9321,39,0.0,Male,Desktop,Top,Education,Afternoon
User9326,42,0.0,Male,Desktop,Bottom,Social Media,Evening
User933,41,0.0,Female,Tablet,Side,Entertainment,Night
User9330,42,0.0,Female,Mobile,Bottom,Entertainment,Evening
User9333,42,0.0,Female,Tablet,Top,Education,Morning
User9334,42,0.0,Male,Desktop,Bottom,Shopping,Morning
User9335,42,0.0,Non-Binary,Desktop,Bottom,Entertainment,Morning
User9337,52,0.0,Non-Binary,Tablet,Top,Education,Evening
User9341,42,0.0,Female,Mobile,Side,Entertainment,Night
User9344,50,0.0,Female,Mobile,Bottom,Shopping,Night
User9346,42,0.0,Non-Binary,Tablet,Side,Entertainment,Morning
User9347,53,0.0,Male,Desktop,Bottom,Social Media,Afternoon
User9348,29,0.0,Non-Binary,Tablet,Side,Entertainment,Morning
User9351,42,0.0,Female,Mobile,Side,Social Media,Night
User9358,47,0.0,Male,Tablet,Bottom,Shopping,Evening
User936,42,0.0,Non-Binary,Desktop,Bottom,News,Afternoon
User9360,58,0.0,Non-Binary,Desktop,Top,Shopping,Evening
User9361,42,0.0,Non-Binary,Tablet,Bottom,Entertainment,Evening
User9362,57,0.0,Male,Tablet,Side,Social Media,Morning
User9363,42,0.0,Male,Tablet,Side,News,Afternoon
User9367,21,0.0,Male,Mobile,Top,Social Media,Morning
User9373,42,0.0,Female,Desktop,Bottom,Entertainment,Evening
User9376,37,0.0,Female,Tablet,Bottom,News,Evening
User9377,45,0.0,Male,Tablet,Bottom,Social Media,Morning
User9379,38,0.0,Female,Tablet,Side,Shopping,Evening
User9381,58,0.0,Male,Tablet,Bottom,Education,Night
User9382,31,0.0,Male,Desktop,Side,Education,Morning
User9383,44,0.0,Non-Binary,Tablet,Top,Education,Morning
User9389,42,0.0,Male,Tablet,Bottom,Entertainment,Afternoon
User9394,42,0.0,Non-Binary,Tablet,Side,Shopping,Morning
User9395,27,0.0,Female,Tablet,Top,Entertainment,Evening
User9397,19,1.0,Female,Tablet,Top,Entertainment,Evening
User9399,37,0.0,Male,Desktop,Bottom,Entertainment,Evening
User940,42,0.0,Female,Tablet,Side,Shopping,Afternoon
User9400,39,1.0,Non-Binary,Mobile,Side,Education,Night
User9402,53,0.0,Female,Mobile,Side,News,Night
User9407,30,0.0,Female,Mobile,Top,News,Afternoon
User9408,42,0.0,Non-Binary,Desktop,Bottom,News,Night
User9409,42,0.0,Non-Binary,Mobile,Top,Education,Evening
User941,42,0.0,Non-Binary,Mobile,Top,Shopping,Night
User9410,42,0.0,Non-Binary,Tablet,Bottom,Shopping,Afternoon
User9412,34,1.0,Male,Mobile,Bottom,Social Media,Morning
User9413,42,0.0,Non-Binary,Mobile,Top,News,Morning
User9414,60,0.0,Non-Binary,Desktop,Top,Social Media,Night
User9418,20,1.0,Male,Tablet,Side,News,Night
User9419,64,1.0,Female,Mobile,Side,Social Media,Afternoon
User9420,39,1.0,Non-Binary,Tablet,Side,Education,Afternoon
User9421,42,0.0,Non-Binary,Mobile,Bottom,Education,Morning
User9422,21,1.0,Female,Mobile,Side,Entertainment,Night
User9423,42,0.0,Male,Desktop,Side,Shopping,Afternoon
User9425,56,0.0,Female,Tablet,Top,Social Media,Afternoon
User9430,42,0.0,Female,Tablet,Top,Social Media,Morning
User9431,39,1.0,Male,Mobile,Top,Entertainment,Afternoon
User9433,43,0.0,Female,Desktop,Side,Shopping,Night
User9436,42,0.0,Non-Binary,Mobile,Side,Education,Evening
User944,42,0.0,Female,Mobile,Top,Shopping,Evening
User9442,42,0.0,Male,Mobile,Top,Education,Afternoon
User9444,51,0.0,Male,Mobile,Side,Entertainment,Afternoon
User9445,34,0.0,Male,Tablet,Bottom,Social Media,Morning
User9448,42,0.0,Non-Binary,Mobile,Side,Entertainment,Morning
User9452,39,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User9453,55,0.0,Male,Mobile,Bottom,Social Media,Evening
User9455,33,0.0,Female,Tablet,Side,News,Morning
User9456,42,0.0,Non-Binary,Tablet,Top,Social Media,Evening
User9457,31,0.0,Female,Tablet,Side,Education,Evening
User9463,42,0.0,Female,Desktop,Top,Entertainment,Morning
User9472,25,0.0,Male,Mobile,Top,Shopping,Evening
User9473,38,0.0,Non-Binary,Mobile,Bottom,Social Media,Evening
User9476,42,0.0,Non-Binary,Tablet,Bottom,Shopping,Afternoon
User9480,42,0.0,Non-Binary,Tablet,Side,Entertainment,Afternoon
User9483,63,0.0,Female,Desktop,Side,Shopping,Evening
User9485,42,0.0,Non-Binary,Tablet,Side,Social Media,Evening
User9486,19,0.0,Female,Mobile,Top,News,Afternoon
User9489,20,0.0,Female,Tablet,Top,Education,Morning
User949,42,0.0,Female,Desktop,Top,Social Media,Morning
User9492,42,0.0,Male,Desktop,Top,Shopping,Evening
User9493,60,0.0,Male,Mobile,Side,Education,Evening
User9496,42,0.0,Male,Mobile,Bottom,Social Media,Night
User9497,42,0.0,Male,Mobile,Side,News,Morning
User9499,39,1.0,Female,Mobile,Bottom,Social Media,Morning
User95,42,0.0,Non-Binary,Mobile,Side,Shopping,Morning
User9503,42,0.0,Female,Desktop,Side,News,Evening
User9504,39,1.0,Male,Tablet,Top,Shopping,Morning
User9511,37,0.0,Female,Desktop,Side,News,Evening
User9512,42,0.0,Non-Binary,Tablet,Bottom,News,Afternoon
User9514,42,0.0,Female,Mobile,Side,Entertainment,Morning
User9515,42,0.0,Non-Binary,Desktop,Bottom,Entertainment,Morning
User9516,28,1.0,Female,Desktop,Top,Entertainment,Morning
User9518,58,0.0,Female,Tablet,Bottom,Social Media,Morning
User9520,59,0.0,Male,Mobile,Top,News,Morning
User9521,44,0.0,Male,Desktop,Top,News,Evening
User9522,42,0.0,Female,Tablet,Bottom,Social Media,Afternoon
User9524,23,0.0,Female,Mobile,Top,Entertainment,Morning
User9527,44,0.0,Male,Desktop,Top,News,Afternoon
User9530,45,0.0,Non-Binary,Desktop,Bottom,Education,Afternoon
User9531,42,0.0,Non-Binary,Mobile,Side,Education,Evening
User9532,28,0.0,Female,Desktop,Top,Social Media,Night
User9536,42,0.0,Male,Desktop,Bottom,Entertainment,Morning
User9540,64,0.0,Non-Binary,Mobile,Side,Education,Night
User9541,42,0.0,Non-Binary,Mobile,Bottom,Shopping,Afternoon
User9549,29,0.0,Female,Tablet,Bottom,News,Night
User955,42,0.0,Female,Mobile,Bottom,Education,Afternoon
User9550,58,1.0,Non-Binary,Desktop,Top,Education,Afternoon
User9551,42,0.0,Female,Mobile,Side,Education,Evening
User9554,42,0.0,Male,Tablet,Side,Shopping,Night
User9555,42,0.0,Female,Tablet,Side,Entertainment,Morning
User9557,42,0.0,Non-Binary,Mobile,Top,Social Media,Night
User9558,42,0.0,Male,Tablet,Side,News,Evening
User9568,42,0.0,Non-Binary,Mobile,Side,Shopping,Evening
User9570,42,0.0,Female,Mobile,Side,News,Evening
User9572,38,1.0,Female,Mobile,Bottom,Social Media,Morning
User9573,42,0.0,Non-Binary,Tablet,Top,News,Afternoon
User9577,42,0.0,Male,Tablet,Bottom,News,Morning
User9579,42,0.0,Female,Mobile,Top,Social Media,Morning
User9581,42,0.0,Male,Mobile,Side,Social Media,Afternoon
User9582,42,0.0,Non-Binary,Desktop,Top,Education,Night
User9586,42,0.0,Non-Binary,Desktop,Top,Shopping,Afternoon
User9589,54,0.0,Non-Binary,Tablet,Bottom,Shopping,Night
User9590,42,0.0,Non-Binary,Tablet,Side,Entertainment,Morning
User9595,42,0.0,Non-Binary,Tablet,Bottom,Shopping,Morning
User9597,32,0.0,Female,Mobile,Side,Entertainment,Afternoon
User9599,42,0.0,Female,Mobile,Side,Entertainment,Evening
User960,42,0.0,Male,Desktop,Side,Shopping,Afternoon
User9600,42,0.0,Female,Desktop,Top,News,Night
User9603,28,0.0,Non-Binary,Tablet,Bottom,Education,Afternoon
User9608,56,0.0,Female,Mobile,Side,News,Night
User9609,34,0.0,Non-Binary,Mobile,Top,Education,Afternoon
User961,42,0.0,Female,Desktop,Bottom,Entertainment,Afternoon
User9611,39,1.0,Male,Desktop,Side,Entertainment,Afternoon
User9612,42,0.0,Female,Desktop,Top,Entertainment,Morning
User9617,63,1.0,Female,Tablet,Side,Shopping,Afternoon
User9618,42,0.0,Non-Binary,Desktop,Top,Education,Morning
User9619,45,0.0,Female,Mobile,Side,Entertainment,Night
User9620,42,0.0,Female,Desktop,Top,Entertainment,Evening
User9622,42,0.0,Male,Mobile,Side,Entertainment,Morning
User9625,42,0.0,Female,Mobile,Top,Social Media,Morning
User9629,36,0.0,Female,Tablet,Side,News,Morning
User9637,36,0.0,Female,Tablet,Bottom,Shopping,Night
User9638,64,0.0,Non-Binary,Desktop,Top,Entertainment,Morning
User9640,42,0.0,Female,Desktop,Side,Entertainment,Morning
User9642,39,1.0,Non-Binary,Mobile,Bottom,Education,Evening
User9643,44,0.0,Male,Mobile,Top,Entertainment,Evening
User9644,27,0.0,Male,Desktop,Bottom,Social Media,Morning
User9647,34,0.0,Non-Binary,Desktop,Side,News,Evening
User9649,42,0.0,Female,Mobile,Bottom,Education,Evening
User9651,33,0.0,Non-Binary,Tablet,Top,Entertainment,Evening
User9653,42,0.0,Non-Binary,Mobile,Top,News,Evening
User9654,42,0.0,Male,Mobile,Bottom,Social Media,Evening
User966,54,1.0,Male,Desktop,Bottom,Education,Night
User9660,39,1.0,Male,Desktop,Top,Social Media,Night
User9661,38,0.0,Male,Desktop,Top,News,Night
User9662,62,0.0,Female,Tablet,Bottom,Entertainment,Evening
User9663,43,0.0,Male,Desktop,Side,Social Media,Evening
User9664,42,0.0,Non-Binary,Desktop,Side,Social Media,Morning
User9666,63,0.0,Non-Binary,Desktop,Side,Education,Night
User9668,42,0.0,Non-Binary,Mobile,Top,Social Media,Morning
User9670,56,0.0,Female,Desktop,Top,Shopping,Afternoon
User9675,21,0.0,Male,Desktop,Top,Entertainment,Evening
User9676,21,1.0,Non-Binary,Mobile,Top,Entertainment,Morning
User9677,39,0.0,Non-Binary,Mobile,Side,Education,Night
User9680,42,0.0,Female,Mobile,Top,News,Afternoon
User9683,56,0.0,Female,Desktop,Side,Shopping,Afternoon
User9684,63,0.0,Non-Binary,Tablet,Side,News,Afternoon
User9685,42,0.0,Female,Desktop,Top,Entertainment,Evening
User9686,18,0.0,Non-Binary,Tablet,Top,Shopping,Morning
User9689,39,1.0,Male,Desktop,Bottom,Entertainment,Afternoon
User969,42,0.0,Male,Desktop,Top,Entertainment,Evening
User9690,42,0.0,Non-Binary,Tablet,Side,News,Night
User9691,42,0.0,Female,Tablet,Bottom,News,Morning
User9692,42,0.0,Non-Binary,Mobile,Top,News,Morning
User9695,26,0.0,Male,Desktop,Side,Entertainment,Night
User9698,42,0.0,Female,Mobile,Top,Education,Morning
User9699,42,0.0,Female,Tablet,Top,Shopping,Morning
User9700,42,0.0,Male,Mobile,Bottom,Shopping,Morning
User9702,42,0.0,Female,Desktop,Side,News,Afternoon
User9703,42,0.0,Non-Binary,Desktop,Top,Education,Afternoon
User9704,42,0.0,Male,Mobile,Top,Entertainment,Evening
User9705,42,0.0,Female,Desktop,Side,Social Media,Morning
User9707,23,0.0,Female,Desktop,Top,Shopping,Night
User9708,38,0.0,Male,Tablet,Side,Shopping,Night
User9713,34,0.0,Male,Mobile,Top,Education,Night
User9714,25,0.0,Female,Mobile,Top,News,Afternoon
User9716,42,0.0,Non-Binary,Tablet,Top,News,Afternoon
User9720,42,0.0,Male,Tablet,Bottom,News,Morning
User9723,39,1.0,Female,Mobile,Side,Social Media,Evening
User973,37,1.0,Non-Binary,Mobile,Bottom,Education,Morning
User9732,27,0.0,Male,Desktop,Top,Education,Evening
User9733,53,0.0,Male,Desktop,Top,Education,Night
User9734,42,0.0,Female,Mobile,Bottom,News,Night
User9735,42,0.0,Non-Binary,Desktop,Top,Shopping,Evening
User9736,46,1.0,Female,Desktop,Bottom,Education,Evening
User9738,30,0.0,Non-Binary,Desktop,Bottom,Entertainment,Evening
User9743,42,0.0,Non-Binary,Desktop,Side,Social Media,Night
User9747,42,0.0,Non-Binary,Mobile,Top,News,Night
User9748,47,0.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon
User975,42,0.0,Non-Binary,Tablet,Bottom,Education,Evening
User9753,46,1.0,Male,Tablet,Top,Entertainment,Night
User9755,42,0.0,Female,Desktop,Top,News,Night
User9758,42,0.0,Female,Mobile,Top,News,Morning
User9759,42,0.0,Female,Tablet,Top,News,Evening
User9762,27,0.0,Non-Binary,Tablet,Top,Education,Evening
User9763,42,0.0,Female,Desktop,Bottom,Entertainment,Evening
User9764,40,0.0,Female,Mobile,Top,Shopping,Evening
User9765,42,0.0,Female,Mobile,Top,Entertainment,Morning
User9766,31,1.0,Male,Desktop,Bottom,Shopping,Evening
User9769,28,0.0,Non-Binary,Mobile,Bottom,Social Media,Afternoon
User9770,42,0.0,Non-Binary,Desktop,Top,Social Media,Night
User9771,42,0.0,Female,Tablet,Bottom,Social Media,Evening
User9774,55,0.0,Male,Desktop,Side,Social Media,Afternoon
User9775,31,0.0,Female,Tablet,Side,Shopping,Afternoon
User9779,42,0.0,Female,Tablet,Bottom,Education,Morning
User978,44,0.0,Non-Binary,Desktop,Bottom,Social Media,Morning
User9781,44,0.0,Female,Tablet,Side,Education,Afternoon
User9786,24,0.0,Non-Binary,Tablet,Top,Shopping,Afternoon
User9789,36,1.0,Male,Tablet,Side,Social Media,Morning
User979,42,0.0,Female,Desktop,Top,Education,Evening
User9791,61,0.0,Non-Binary,Desktop,Bottom,Social Media,Afternoon
User9793,43,0.0,Non-Binary,Tablet,Top,Social Media,Evening
User9795,55,0.0,Non-Binary,Tablet,Side,Education,Afternoon
User9796,24,0.0,Male,Mobile,Top,Social Media,Morning
User98,58,0.0,Female,Mobile,Side,Shopping,Night
User980,42,0.0,Male,Mobile,Top,Social Media,Morning
User9801,42,0.0,Female,Desktop,Bottom,Entertainment,Night
User9805,47,0.0,Male,Tablet,Bottom,News,Evening
User9806,58,1.0,Male,Tablet,Bottom,Entertainment,Evening
User9807,35,1.0,Non-Binary,Tablet,Bottom,Education,Night
User981,57,0.0,Non-Binary,Tablet,Bottom,Education,Night
User9811,42,0.0,Male,Mobile,Side,Social Media,Morning
User9813,59,0.0,Female,Desktop,Bottom,Shopping,Morning
User9814,57,0.0,Male,Tablet,Top,Social Media,Afternoon
User9816,42,0.0,Male,Desktop,Side,Entertainment,Morning
User9819,42,0.0,Non-Binary,Desktop,Top,Shopping,Morning
User9822,42,0.0,Female,Tablet,Side,Education,Morning
User9823,42,0.0,Female,Desktop,Bottom,Shopping,Morning
User9827,22,0.0,Non-Binary,Mobile,Top,Entertainment,Evening
User9829,42,0.0,Non-Binary,Tablet,Top,News,Night
User983,42,0.0,Female,Mobile,Bottom,Education,Night
User9832,42,0.0,Male,Mobile,Bottom,Education,Afternoon
User9833,34,0.0,Female,Desktop,Side,Social Media,Night
User9835,42,0.0,Female,Desktop,Side,Shopping,Evening
User9838,19,0.0,Non-Binary,Tablet,Bottom,Social Media,Afternoon
User9841,42,0.0,Female,Mobile,Side,Shopping,Morning
User9842,43,1.0,Non-Binary,Mobile,Top,Shopping,Afternoon
